,Longitude (x),Latitude (y),Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather,Date
6380,-79.4,43.63,2017.0,10,12,17:00:00,15.0,12.7,86.0,8.0,34.0,16.1,101.5,Clear-OR-Cloudy,2017-10-12 17:00:00
6381,-79.4,43.63,2017.0,10,12,18:00:00,15.3,13.0,86.0,8.0,26.0,16.1,101.51,Clear-OR-Cloudy,2017-10-12 18:00:00
6382,-79.4,43.63,2017.0,10,12,19:00:00,15.5,12.9,84.0,9.0,26.0,16.1,101.53,Clear-OR-Cloudy,2017-10-12 19:00:00
6383,-79.4,43.63,2017.0,10,12,20:00:00,15.4,13.1,86.0,10.0,18.0,16.1,101.52,Clear-OR-Cloudy,2017-10-12 20:00:00
6384,-79.4,43.63,2017.0,10,12,21:00:00,15.5,12.8,84.0,10.0,13.0,16.1,101.49,Clear-OR-Cloudy,2017-10-12 21:00:00
6385,-79.4,43.63,2017.0,10,12,22:00:00,15.4,12.9,85.0,10.0,11.0,16.1,101.48,Clear-OR-Cloudy,2017-10-12 22:00:00
6386,-79.4,43.63,2017.0,10,12,23:00:00,14.8,12.9,88.0,11.0,13.0,16.1,101.47,Clear-OR-Cloudy,2017-10-12 23:00:00
6387,-79.4,43.63,2017.0,10,13,00:00:00,15.1,13.0,87.0,11.0,9.0,16.1,101.45,Clear-OR-Cloudy,2017-10-13 00:00:00
6388,-79.4,43.63,2017.0,10,13,01:00:00,15.2,12.7,85.0,11.0,13.0,16.1,101.45,Clear-OR-Cloudy,2017-10-13 01:00:00
6389,-79.4,43.63,2017.0,10,13,02:00:00,15.3,12.8,85.0,13.0,13.0,16.1,101.42,Clear-OR-Cloudy,2017-10-13 02:00:00
6390,-79.4,43.63,2017.0,10,13,03:00:00,15.2,12.7,85.0,13.0,11.0,16.1,101.42,Clear-OR-Cloudy,2017-10-13 03:00:00
6391,-79.4,43.63,2017.0,10,13,04:00:00,15.0,12.7,86.0,13.0,11.0,16.1,101.43,Clear-OR-Cloudy,2017-10-13 04:00:00
6392,-79.4,43.63,2017.0,10,13,05:00:00,15.1,12.6,85.0,13.0,11.0,16.1,101.43,Clear-OR-Cloudy,2017-10-13 05:00:00
6393,-79.4,43.63,2017.0,10,13,06:00:00,14.9,12.8,87.0,11.0,11.0,16.1,101.42,Clear-OR-Cloudy,2017-10-13 06:00:00
6394,-79.4,43.63,2017.0,10,13,07:00:00,14.9,12.8,87.0,12.0,9.0,16.1,101.41,Rain,2017-10-13 07:00:00
6395,-79.4,43.63,2017.0,10,13,08:00:00,14.9,12.8,87.0,10.0,11.0,16.1,101.41,Clear-OR-Cloudy,2017-10-13 08:00:00
6396,-79.4,43.63,2017.0,10,13,09:00:00,15.0,12.9,87.0,9.0,9.0,16.1,101.41,Clear-OR-Cloudy,2017-10-13 09:00:00
6397,-79.4,43.63,2017.0,10,13,10:00:00,15.2,13.1,87.0,10.0,5.0,16.1,101.39,Clear-OR-Cloudy,2017-10-13 10:00:00
6398,-79.4,43.63,2017.0,10,13,11:00:00,15.6,13.5,87.0,7.0,8.0,16.1,101.36,Clear-OR-Cloudy,2017-10-13 11:00:00
6399,-79.4,43.63,2017.0,10,13,14:00:00,17.6,14.4,81.0,17.0,8.0,16.1,101.2,Clear-OR-Cloudy,2017-10-13 14:00:00
6400,-79.4,43.63,2017.0,10,13,15:00:00,17.7,14.9,83.0,10.0,5.0,16.1,101.16,Clear-OR-Cloudy,2017-10-13 15:00:00
6401,-79.4,43.63,2017.0,10,13,16:00:00,16.8,15.2,90.0,7.0,8.0,16.1,101.14,Clear-OR-Cloudy,2017-10-13 16:00:00
6402,-79.4,43.63,2017.0,10,13,17:00:00,16.3,14.9,91.0,6.0,13.0,16.1,101.15,Clear-OR-Cloudy,2017-10-13 17:00:00
6403,-79.4,43.63,2017.0,10,13,18:00:00,16.6,14.8,89.0,8.0,13.0,16.1,101.17,Clear-OR-Cloudy,2017-10-13 18:00:00
6404,-79.4,43.63,2017.0,10,13,19:00:00,16.3,14.9,91.0,7.0,11.0,16.1,101.19,Clear-OR-Cloudy,2017-10-13 19:00:00
6405,-79.4,43.63,2017.0,10,13,20:00:00,16.2,15.1,93.0,8.0,9.0,16.1,101.18,Clear-OR-Cloudy,2017-10-13 20:00:00
6406,-79.4,43.63,2017.0,10,13,21:00:00,16.0,15.1,94.0,7.0,11.0,16.1,101.21,Clear-OR-Cloudy,2017-10-13 21:00:00
6407,-79.4,43.63,2017.0,10,13,22:00:00,16.0,15.1,94.0,10.0,5.0,16.1,101.21,Clear-OR-Cloudy,2017-10-13 22:00:00
6408,-79.4,43.63,2017.0,10,13,23:00:00,16.9,15.1,89.0,19.0,11.0,16.1,101.2,Clear-OR-Cloudy,2017-10-13 23:00:00
6409,-79.4,43.63,2017.0,10,14,00:00:00,16.4,15.1,92.0,19.0,9.0,16.1,101.17,Clear-OR-Cloudy,2017-10-14 00:00:00
6410,-79.4,43.63,2017.0,10,14,01:00:00,15.7,15.2,97.0,25.0,5.0,8.1,101.2,Fog-OR-Haze,2017-10-14 01:00:00
6411,-79.4,43.63,2017.0,10,14,02:00:00,15.1,14.8,98.0,28.0,8.0,11.3,101.21,Clear-OR-Cloudy,2017-10-14 02:00:00
6412,-79.4,43.63,2017.0,10,14,03:00:00,14.1,13.5,96.0,19.0,4.0,8.1,101.19,Fog-OR-Haze,2017-10-14 03:00:00
6413,-79.4,43.63,2017.0,10,14,04:00:00,14.5,14.1,98.0,27.0,4.0,8.1,101.22,Fog-OR-Haze,2017-10-14 04:00:00
6414,-79.4,43.63,2017.0,10,14,05:00:00,15.0,14.1,94.0,28.0,5.0,12.9,101.26,Clear-OR-Cloudy,2017-10-14 05:00:00
6415,-79.4,43.63,2017.0,10,14,06:00:00,15.4,14.1,92.0,29.0,5.0,14.5,101.27,Clear-OR-Cloudy,2017-10-14 06:00:00
6416,-79.4,43.63,2017.0,10,14,07:00:00,15.5,14.4,93.0,27.0,9.0,9.7,101.34,Fog-OR-Haze,2017-10-14 07:00:00
6417,-79.4,43.63,2017.0,10,14,08:00:00,15.8,15.0,95.0,26.0,9.0,11.3,101.4,Clear-OR-Cloudy,2017-10-14 08:00:00
6418,-79.4,43.63,2017.0,10,14,09:00:00,16.2,15.6,96.0,20.0,11.0,4.8,101.38,Rain,2017-10-14 09:00:00
6419,-79.4,43.63,2017.0,10,14,10:00:00,16.5,15.4,93.0,26.0,8.0,9.7,101.37,Fog-OR-Haze,2017-10-14 10:00:00
6420,-79.4,43.63,2017.0,10,14,11:00:00,16.8,15.7,93.0,24.0,8.0,8.1,101.36,Fog-OR-Haze,2017-10-14 11:00:00
6421,-79.4,43.63,2017.0,10,14,12:00:00,17.3,15.5,89.0,21.0,8.0,11.3,101.29,Clear-OR-Cloudy,2017-10-14 12:00:00
6422,-79.4,43.63,2017.0,10,14,13:00:00,17.7,15.3,86.0,18.0,8.0,12.9,101.16,Clear-OR-Cloudy,2017-10-14 13:00:00
6423,-79.4,43.63,2017.0,10,14,14:00:00,17.6,15.1,85.0,14.0,5.0,12.9,101.12,Clear-OR-Cloudy,2017-10-14 14:00:00
6424,-79.4,43.63,2017.0,10,14,15:00:00,17.7,15.2,85.0,8.0,9.0,11.3,101.11,Clear-OR-Cloudy,2017-10-14 15:00:00
6425,-79.4,43.63,2017.0,10,14,16:00:00,17.1,15.0,87.0,11.0,5.0,12.9,101.13,Clear-OR-Cloudy,2017-10-14 16:00:00
6426,-79.4,43.63,2017.0,10,14,17:00:00,16.4,15.1,92.0,7.0,8.0,9.7,101.09,Fog-OR-Haze,2017-10-14 17:00:00
6427,-79.4,43.63,2017.0,10,14,18:00:00,16.1,15.3,95.0,9.0,8.0,3.2,101.1,Rain,2017-10-14 18:00:00
6428,-79.4,43.63,2017.0,10,14,19:00:00,15.7,15.1,96.0,9.0,9.0,4.0,101.04,Rain,2017-10-14 19:00:00
6429,-79.4,43.63,2017.0,10,14,20:00:00,15.7,15.1,96.0,7.0,17.0,6.4,100.92,Rain,2017-10-14 20:00:00
6430,-79.4,43.63,2017.0,10,14,21:00:00,15.8,15.2,96.0,10.0,11.0,9.7,100.88,Rain,2017-10-14 21:00:00
6431,-79.4,43.63,2017.0,10,14,22:00:00,15.8,15.3,97.0,12.0,13.0,6.4,100.82,Rain,2017-10-14 22:00:00
6432,-79.4,43.63,2017.0,10,14,23:00:00,15.7,15.1,96.0,7.0,15.0,9.7,100.66,Rain,2017-10-14 23:00:00
6433,-79.4,43.63,2017.0,10,15,00:00:00,15.7,15.1,96.0,7.0,18.0,9.7,100.57,Rain,2017-10-15 00:00:00
6434,-79.4,43.63,2017.0,10,15,01:00:00,15.7,15.1,96.0,8.0,15.0,8.1,100.44,Rain,2017-10-15 01:00:00
6435,-79.4,43.63,2017.0,10,15,02:00:00,15.9,15.3,96.0,7.0,17.0,8.1,100.3,Fog-OR-Haze,2017-10-15 02:00:00
6436,-79.4,43.63,2017.0,10,15,03:00:00,16.1,15.3,95.0,5.0,9.0,6.4,100.17,Rain,2017-10-15 03:00:00
6437,-79.4,43.63,2017.0,10,15,04:00:00,15.8,15.5,98.0,8.0,15.0,4.8,99.97,Fog-OR-Haze,2017-10-15 04:00:00
6438,-79.4,43.63,2017.0,10,15,05:00:00,15.9,15.4,97.0,9.0,8.0,6.4,99.87,Fog-OR-Haze,2017-10-15 05:00:00
6439,-79.4,43.63,2017.0,10,15,06:00:00,16.1,15.6,97.0,10.0,8.0,8.1,99.77,Fog-OR-Haze,2017-10-15 06:00:00
6440,-79.4,43.63,2017.0,10,15,07:00:00,17.6,16.3,92.0,22.0,8.0,16.1,99.68,Clear-OR-Cloudy,2017-10-15 07:00:00
6441,-79.4,43.63,2017.0,10,15,08:00:00,18.6,17.3,92.0,23.0,11.0,16.1,99.61,Clear-OR-Cloudy,2017-10-15 08:00:00
6442,-79.4,43.63,2017.0,10,15,09:00:00,20.0,17.7,86.0,21.0,30.0,16.1,99.5,Clear-OR-Cloudy,2017-10-15 09:00:00
6443,-79.4,43.63,2017.0,10,15,10:00:00,19.7,17.7,88.0,21.0,30.0,16.1,99.44,Clear-OR-Cloudy,2017-10-15 10:00:00
6444,-79.4,43.63,2017.0,10,15,11:00:00,19.2,17.7,91.0,21.0,28.0,16.1,99.37,Rain,2017-10-15 11:00:00
6445,-79.4,43.63,2017.0,10,15,12:00:00,20.0,18.2,89.0,21.0,32.0,16.1,99.25,Clear-OR-Cloudy,2017-10-15 12:00:00
6446,-79.4,43.63,2017.0,10,15,13:00:00,19.8,17.8,88.0,21.0,30.0,16.1,99.15,Clear-OR-Cloudy,2017-10-15 13:00:00
6447,-79.4,43.63,2017.0,10,15,14:00:00,21.5,17.8,79.0,22.0,45.0,16.1,99.03,Clear-OR-Cloudy,2017-10-15 14:00:00
6448,-79.4,43.63,2017.0,10,15,15:00:00,18.7,15.7,82.0,26.0,35.0,16.1,99.2,Rain,2017-10-15 15:00:00
6449,-79.4,43.63,2017.0,10,15,16:00:00,20.0,13.8,67.0,26.0,48.0,16.1,99.28,Clear-OR-Cloudy,2017-10-15 16:00:00
6450,-79.4,43.63,2017.0,10,15,17:00:00,17.1,11.2,68.0,29.0,50.0,16.1,99.53,Clear-OR-Cloudy,2017-10-15 17:00:00
6451,-79.4,43.63,2017.0,10,15,18:00:00,14.5,8.1,65.0,28.0,41.0,16.1,99.74,Clear-OR-Cloudy,2017-10-15 18:00:00
6452,-79.4,43.63,2017.0,10,15,19:00:00,13.1,7.3,67.0,30.0,45.0,16.1,99.98,Clear-OR-Cloudy,2017-10-15 19:00:00
6453,-79.4,43.63,2017.0,10,15,20:00:00,11.7,6.0,68.0,30.0,34.0,16.1,100.19,Clear-OR-Cloudy,2017-10-15 20:00:00
6454,-79.4,43.63,2017.0,10,15,21:00:00,10.4,5.3,70.0,31.0,21.0,16.1,100.38,Clear-OR-Cloudy,2017-10-15 21:00:00
6455,-79.4,43.63,2017.0,10,15,22:00:00,9.7,4.1,68.0,31.0,37.0,16.1,100.53,Clear-OR-Cloudy,2017-10-15 22:00:00
6456,-79.4,43.63,2017.0,10,15,23:00:00,9.0,3.4,68.0,33.0,24.0,16.1,100.64,Clear-OR-Cloudy,2017-10-15 23:00:00
6457,-79.4,43.63,2017.0,10,16,00:00:00,8.6,3.3,69.0,33.0,21.0,16.1,100.75,Clear-OR-Cloudy,2017-10-16 00:00:00
6458,-79.4,43.63,2017.0,10,16,01:00:00,8.5,3.0,68.0,33.0,13.0,16.1,100.86,Clear-OR-Cloudy,2017-10-16 01:00:00
6459,-79.4,43.63,2017.0,10,16,02:00:00,8.2,2.7,68.0,33.0,11.0,16.1,100.91,Clear-OR-Cloudy,2017-10-16 02:00:00
6460,-79.4,43.63,2017.0,10,16,03:00:00,7.5,2.0,68.0,32.0,21.0,16.1,100.98,Clear-OR-Cloudy,2017-10-16 03:00:00
6461,-79.4,43.63,2017.0,10,16,04:00:00,7.2,1.5,67.0,31.0,17.0,16.1,101.06,Clear-OR-Cloudy,2017-10-16 04:00:00
6462,-79.4,43.63,2017.0,10,16,05:00:00,6.1,1.4,72.0,35.0,11.0,16.1,101.14,Clear-OR-Cloudy,2017-10-16 05:00:00
6463,-79.4,43.63,2017.0,10,16,06:00:00,6.0,1.5,73.0,32.0,8.0,16.1,101.19,Clear-OR-Cloudy,2017-10-16 06:00:00
6464,-79.4,43.63,2017.0,10,16,07:00:00,5.9,0.9,70.0,32.0,11.0,16.1,101.26,Clear-OR-Cloudy,2017-10-16 07:00:00
6465,-79.4,43.63,2017.0,10,16,08:00:00,6.1,0.9,69.0,32.0,17.0,16.1,101.33,Clear-OR-Cloudy,2017-10-16 08:00:00
6466,-79.4,43.63,2017.0,10,16,09:00:00,6.7,0.6,65.0,31.0,17.0,16.1,101.4,Clear-OR-Cloudy,2017-10-16 09:00:00
6467,-79.4,43.63,2017.0,10,16,10:00:00,7.6,0.6,61.0,35.0,21.0,16.1,101.42,Clear-OR-Cloudy,2017-10-16 10:00:00
6468,-79.4,43.63,2017.0,10,16,11:00:00,6.9,0.9,66.0,36.0,13.0,16.1,101.47,Rain,2017-10-16 11:00:00
6469,-79.4,43.63,2017.0,10,16,12:00:00,8.2,0.6,59.0,30.0,21.0,16.1,101.44,Clear-OR-Cloudy,2017-10-16 12:00:00
6470,-79.4,43.63,2017.0,10,16,13:00:00,9.3,0.9,55.0,30.0,13.0,16.1,101.43,Clear-OR-Cloudy,2017-10-16 13:00:00
6471,-79.4,43.63,2017.0,10,16,14:00:00,10.0,-1.2,46.0,33.0,21.0,16.1,101.38,Clear-OR-Cloudy,2017-10-16 14:00:00
6472,-79.4,43.63,2017.0,10,16,15:00:00,10.3,-1.0,45.0,29.0,18.0,16.1,101.42,Clear-OR-Cloudy,2017-10-16 15:00:00
6473,-79.4,43.63,2017.0,10,16,16:00:00,10.2,-2.5,41.0,30.0,18.0,16.1,101.46,Clear-OR-Cloudy,2017-10-16 16:00:00
6474,-79.4,43.63,2017.0,10,16,17:00:00,9.5,-2.2,44.0,31.0,15.0,16.1,101.49,Clear-OR-Cloudy,2017-10-16 17:00:00
6475,-79.4,43.63,2017.0,10,16,18:00:00,8.5,-2.6,46.0,35.0,13.0,16.1,101.54,Clear-OR-Cloudy,2017-10-16 18:00:00
6476,-79.4,43.63,2017.0,10,16,19:00:00,7.9,-1.6,51.0,34.0,11.0,16.1,101.54,Clear-OR-Cloudy,2017-10-16 19:00:00
6477,-79.4,43.63,2017.0,10,17,01:00:00,8.4,2.2,65.0,30.0,11.0,16.1,101.5,Clear-OR-Cloudy,2017-10-17 01:00:00
6478,-79.4,43.63,2017.0,10,17,02:00:00,7.1,0.8,64.0,29.0,9.0,16.1,101.51,Clear-OR-Cloudy,2017-10-17 02:00:00
6479,-79.4,43.63,2017.0,10,17,03:00:00,6.6,0.9,67.0,30.0,9.0,16.1,101.47,Clear-OR-Cloudy,2017-10-17 03:00:00
6480,-79.4,43.63,2017.0,10,17,04:00:00,7.1,2.0,70.0,30.0,5.0,16.1,101.47,Clear-OR-Cloudy,2017-10-17 04:00:00
6481,-79.4,43.63,2017.0,10,17,05:00:00,6.8,1.5,69.0,30.0,9.0,16.1,101.44,Clear-OR-Cloudy,2017-10-17 05:00:00
6482,-79.4,43.63,2017.0,10,17,06:00:00,7.1,1.8,69.0,31.0,9.0,16.1,101.38,Clear-OR-Cloudy,2017-10-17 06:00:00
6483,-79.4,43.63,2017.0,10,17,07:00:00,8.5,4.7,77.0,29.0,11.0,16.1,101.39,Clear-OR-Cloudy,2017-10-17 07:00:00
6484,-79.4,43.63,2017.0,10,17,08:00:00,11.3,5.7,68.0,23.0,24.0,16.1,101.38,Clear-OR-Cloudy,2017-10-17 08:00:00
6485,-79.4,43.63,2017.0,10,17,09:00:00,11.4,6.0,69.0,27.0,9.0,16.1,101.34,Clear-OR-Cloudy,2017-10-17 09:00:00
6486,-79.4,43.63,2017.0,10,17,10:00:00,14.5,8.4,66.0,21.0,30.0,16.1,101.26,Clear-OR-Cloudy,2017-10-17 10:00:00
6487,-79.4,43.63,2017.0,10,17,11:00:00,15.9,8.8,62.0,22.0,35.0,16.1,101.2,Clear-OR-Cloudy,2017-10-17 11:00:00
6488,-79.4,43.63,2017.0,10,17,12:00:00,17.4,9.0,58.0,22.0,30.0,16.1,101.09,Clear-OR-Cloudy,2017-10-17 12:00:00
6489,-79.4,43.63,2017.0,10,17,13:00:00,17.5,8.4,55.0,21.0,37.0,16.1,100.99,Clear-OR-Cloudy,2017-10-17 13:00:00
6490,-79.4,43.63,2017.0,10,17,14:00:00,17.9,10.2,60.0,21.0,35.0,16.1,100.91,Clear-OR-Cloudy,2017-10-17 14:00:00
6491,-79.4,43.63,2017.0,10,17,15:00:00,17.9,10.2,60.0,20.0,34.0,16.1,100.85,Clear-OR-Cloudy,2017-10-17 15:00:00
6492,-79.4,43.63,2017.0,10,17,16:00:00,17.6,10.3,62.0,22.0,35.0,16.1,100.81,Clear-OR-Cloudy,2017-10-17 16:00:00
6493,-79.4,43.63,2017.0,10,17,17:00:00,17.3,9.7,61.0,23.0,34.0,16.1,100.83,Clear-OR-Cloudy,2017-10-17 17:00:00
6494,-79.4,43.63,2017.0,10,17,18:00:00,16.8,9.6,62.0,23.0,37.0,16.1,100.9,Clear-OR-Cloudy,2017-10-17 18:00:00
6495,-79.4,43.63,2017.0,10,17,19:00:00,16.2,10.1,67.0,24.0,30.0,16.1,100.96,Clear-OR-Cloudy,2017-10-17 19:00:00
6496,-79.4,43.63,2017.0,10,17,20:00:00,15.8,10.2,69.0,25.0,22.0,16.1,101.02,Clear-OR-Cloudy,2017-10-17 20:00:00
6497,-79.4,43.63,2017.0,10,17,21:00:00,15.5,9.0,65.0,25.0,22.0,16.1,101.08,Clear-OR-Cloudy,2017-10-17 21:00:00
6498,-79.4,43.63,2017.0,10,17,22:00:00,14.8,8.9,68.0,25.0,17.0,16.1,101.1,Clear-OR-Cloudy,2017-10-17 22:00:00
6499,-79.4,43.63,2017.0,10,17,23:00:00,14.2,8.9,70.0,23.0,13.0,16.1,101.11,Clear-OR-Cloudy,2017-10-17 23:00:00
6500,-79.4,43.63,2017.0,10,18,00:00:00,14.2,9.3,72.0,24.0,18.0,16.1,101.12,Clear-OR-Cloudy,2017-10-18 00:00:00
6501,-79.4,43.63,2017.0,10,18,01:00:00,14.2,8.8,70.0,24.0,21.0,16.1,101.15,Clear-OR-Cloudy,2017-10-18 01:00:00
6502,-79.4,43.63,2017.0,10,18,02:00:00,12.5,8.3,75.0,26.0,15.0,16.1,101.22,Clear-OR-Cloudy,2017-10-18 02:00:00
6503,-79.4,43.63,2017.0,10,18,03:00:00,13.1,8.4,73.0,24.0,13.0,16.1,101.25,Clear-OR-Cloudy,2017-10-18 03:00:00
6504,-79.4,43.63,2017.0,10,18,04:00:00,13.7,9.1,73.0,22.0,22.0,16.1,101.31,Clear-OR-Cloudy,2017-10-18 04:00:00
6505,-79.4,43.63,2017.0,10,18,05:00:00,12.2,8.4,78.0,27.0,11.0,16.1,101.36,Clear-OR-Cloudy,2017-10-18 05:00:00
6506,-79.4,43.63,2017.0,10,18,06:00:00,12.2,8.1,76.0,26.0,17.0,16.1,101.38,Clear-OR-Cloudy,2017-10-18 06:00:00
6507,-79.4,43.63,2017.0,10,18,07:00:00,11.7,8.0,78.0,28.0,9.0,16.1,101.4,Clear-OR-Cloudy,2017-10-18 07:00:00
6508,-79.4,43.63,2017.0,10,18,08:00:00,13.3,7.6,68.0,23.0,15.0,16.1,101.46,Clear-OR-Cloudy,2017-10-18 08:00:00
6509,-79.4,43.63,2017.0,10,18,09:00:00,14.0,7.3,64.0,20.0,9.0,16.1,101.47,Clear-OR-Cloudy,2017-10-18 09:00:00
6510,-79.4,43.63,2017.0,10,18,10:00:00,15.5,9.5,67.0,22.0,17.0,16.1,101.48,Clear-OR-Cloudy,2017-10-18 10:00:00
6511,-79.4,43.63,2017.0,10,18,11:00:00,17.0,11.0,68.0,21.0,22.0,16.1,101.45,Clear-OR-Cloudy,2017-10-18 11:00:00
6512,-79.4,43.63,2017.0,10,18,12:00:00,18.0,10.8,62.0,20.0,24.0,16.1,101.36,Clear-OR-Cloudy,2017-10-18 12:00:00
6513,-79.4,43.63,2017.0,10,18,13:00:00,18.5,11.8,65.0,19.0,18.0,16.1,101.26,Clear-OR-Cloudy,2017-10-18 13:00:00
6514,-79.4,43.63,2017.0,10,18,14:00:00,18.7,12.8,68.0,18.0,13.0,16.1,101.19,Clear-OR-Cloudy,2017-10-18 14:00:00
6515,-79.4,43.63,2017.0,10,18,15:00:00,18.5,12.3,67.0,20.0,26.0,16.1,101.13,Clear-OR-Cloudy,2017-10-18 15:00:00
6516,-79.4,43.63,2017.0,10,18,16:00:00,17.9,11.3,65.0,20.0,28.0,16.1,101.11,Clear-OR-Cloudy,2017-10-18 16:00:00
6517,-79.4,43.63,2017.0,10,18,17:00:00,17.1,11.9,71.0,20.0,26.0,16.1,101.11,Clear-OR-Cloudy,2017-10-18 17:00:00
6518,-79.4,43.63,2017.0,10,18,18:00:00,15.8,10.4,70.0,23.0,15.0,16.1,101.13,Clear-OR-Cloudy,2017-10-18 18:00:00
6519,-79.4,43.63,2017.0,10,18,19:00:00,15.6,11.8,78.0,21.0,13.0,16.1,101.11,Clear-OR-Cloudy,2017-10-18 19:00:00
6520,-79.4,43.63,2017.0,10,18,20:00:00,14.9,12.3,84.0,21.0,9.0,16.1,101.06,Clear-OR-Cloudy,2017-10-18 20:00:00
6521,-79.4,43.63,2017.0,10,18,21:00:00,15.1,11.8,81.0,19.0,11.0,16.1,101.03,Clear-OR-Cloudy,2017-10-18 21:00:00
6522,-79.4,43.63,2017.0,10,18,22:00:00,14.8,11.4,80.0,20.0,15.0,16.1,100.98,Clear-OR-Cloudy,2017-10-18 22:00:00
6523,-79.4,43.63,2017.0,10,18,23:00:00,14.3,12.0,86.0,22.0,15.0,16.1,100.95,Clear-OR-Cloudy,2017-10-18 23:00:00
6524,-79.4,43.63,2017.0,10,19,00:00:00,13.6,11.3,86.0,25.0,9.0,16.1,100.91,Clear-OR-Cloudy,2017-10-19 00:00:00
6525,-79.4,43.63,2017.0,10,19,02:00:00,14.4,11.7,83.0,24.0,17.0,16.1,100.85,Clear-OR-Cloudy,2017-10-19 02:00:00
6526,-79.4,43.63,2017.0,10,19,03:00:00,14.2,11.4,83.0,23.0,18.0,16.1,100.78,Clear-OR-Cloudy,2017-10-19 03:00:00
6527,-79.4,43.63,2017.0,10,19,04:00:00,14.6,11.8,83.0,24.0,22.0,16.1,100.77,Clear-OR-Cloudy,2017-10-19 04:00:00
6528,-79.4,43.63,2017.0,10,19,05:00:00,15.1,12.2,83.0,21.0,28.0,16.1,100.68,Clear-OR-Cloudy,2017-10-19 05:00:00
6529,-79.4,43.63,2017.0,10,19,06:00:00,15.0,12.4,84.0,23.0,22.0,16.1,100.7,Clear-OR-Cloudy,2017-10-19 06:00:00
6530,-79.4,43.63,2017.0,10,19,07:00:00,15.4,12.5,83.0,22.0,26.0,16.1,100.66,Clear-OR-Cloudy,2017-10-19 07:00:00
6531,-79.4,43.63,2017.0,10,19,08:00:00,15.4,11.8,79.0,22.0,32.0,16.1,100.67,Clear-OR-Cloudy,2017-10-19 08:00:00
6532,-79.4,43.63,2017.0,10,19,09:00:00,16.5,12.2,76.0,22.0,24.0,16.1,100.68,Clear-OR-Cloudy,2017-10-19 09:00:00
6533,-79.4,43.63,2017.0,10,19,10:00:00,16.7,12.7,77.0,23.0,28.0,16.1,100.64,Clear-OR-Cloudy,2017-10-19 10:00:00
6534,-79.4,43.63,2017.0,10,19,11:00:00,18.4,12.2,67.0,24.0,24.0,16.1,100.64,Clear-OR-Cloudy,2017-10-19 11:00:00
6535,-79.4,43.63,2017.0,10,19,12:00:00,19.4,11.9,61.0,23.0,26.0,16.1,100.61,Clear-OR-Cloudy,2017-10-19 12:00:00
6536,-79.4,43.63,2017.0,10,19,13:00:00,20.4,10.0,51.0,25.0,28.0,16.1,100.57,Clear-OR-Cloudy,2017-10-19 13:00:00
6537,-79.4,43.63,2017.0,10,19,14:00:00,20.0,11.1,56.0,25.0,24.0,16.1,100.52,Clear-OR-Cloudy,2017-10-19 14:00:00
6538,-79.4,43.63,2017.0,10,19,15:00:00,20.4,5.5,37.0,27.0,35.0,16.1,100.55,Clear-OR-Cloudy,2017-10-19 15:00:00
6539,-79.4,43.63,2017.0,10,19,16:00:00,19.0,6.1,43.0,26.0,39.0,16.1,100.58,Clear-OR-Cloudy,2017-10-19 16:00:00
6540,-79.4,43.63,2017.0,10,19,17:00:00,17.8,7.0,49.0,26.0,24.0,16.1,100.71,Clear-OR-Cloudy,2017-10-19 17:00:00
6541,-79.4,43.63,2017.0,10,19,18:00:00,17.0,4.8,44.0,27.0,30.0,16.1,100.82,Clear-OR-Cloudy,2017-10-19 18:00:00
6542,-79.4,43.63,2017.0,10,19,19:00:00,16.1,1.9,38.0,29.0,21.0,16.1,100.91,Clear-OR-Cloudy,2017-10-19 19:00:00
6543,-79.4,43.63,2017.0,10,19,20:00:00,14.3,1.4,41.0,26.0,15.0,16.1,100.92,Clear-OR-Cloudy,2017-10-19 20:00:00
6544,-79.4,43.63,2017.0,10,19,21:00:00,13.4,1.3,44.0,27.0,17.0,16.1,100.95,Clear-OR-Cloudy,2017-10-19 21:00:00
6545,-79.4,43.63,2017.0,10,19,22:00:00,13.2,2.1,47.0,26.0,18.0,16.1,100.95,Clear-OR-Cloudy,2017-10-19 22:00:00
6546,-79.4,43.63,2017.0,10,19,23:00:00,13.5,0.7,41.0,29.0,17.0,16.1,100.96,Clear-OR-Cloudy,2017-10-19 23:00:00
6547,-79.4,43.63,2017.0,10,20,00:00:00,12.3,1.0,46.0,27.0,11.0,16.1,100.99,Clear-OR-Cloudy,2017-10-20 00:00:00
6548,-79.4,43.63,2017.0,10,20,01:00:00,11.8,5.6,65.0,24.0,15.0,16.1,101.05,Clear-OR-Cloudy,2017-10-20 01:00:00
6549,-79.4,43.63,2017.0,10,20,02:00:00,11.3,5.0,65.0,27.0,9.0,16.1,101.07,Clear-OR-Cloudy,2017-10-20 02:00:00
6550,-79.4,43.63,2017.0,10,20,03:00:00,10.9,4.6,65.0,27.0,11.0,16.1,101.1,Clear-OR-Cloudy,2017-10-20 03:00:00
6551,-79.4,43.63,2017.0,10,20,04:00:00,11.2,4.0,61.0,28.0,8.0,16.1,101.17,Clear-OR-Cloudy,2017-10-20 04:00:00
6552,-79.4,43.63,2017.0,10,20,05:00:00,9.6,2.9,63.0,24.0,8.0,16.1,101.28,Clear-OR-Cloudy,2017-10-20 05:00:00
